,element,is_captain,playerid,web_name,element_type,now_cost,team,minutes_x,expected_goals.gw,expected_assists.gw,expected_goal_involvements.gw,expected_goals_conceded.gw,ExcludeDef,level_0,level_1,code,event,finished,finished_provisional,id,kickoff_time,minutes,provisional_start_time,started,team_a,team_a_score,team_h,team_h_score,stats,team_h_difficulty,team_a_difficulty,pulse_id,TeamID,OppTeam2,OppTeam,Teams.name,XGI_Weighted,XGC_Weighted,Minutes,InCurrentTeam,AttackOpp_pergame,DefenceOpp_pergame
7536,,,535.0,Bellegarde,3.0,49.0,20.0,24.5,0.030000000000000002,0.025,0.055,0.8425,N,Away,248.0,2444715.0,25.0,False,False,246.0,2025-02-16T14:00:00Z,0.0,False,False,20.0,,12.0,,[],2.0,5.0,116072.0,20.0,12.0,12.0,LPool,1.139328097003643,0.663717210745,328.75,0,0.036504446590975,0.9598839217255692
7537,,,535.0,Bellegarde,3.0,49.0,20.0,24.5,0.030000000000000002,0.025,0.055,0.8425,N,Away,289.0,2444759.0,29.0,False,False,290.0,2025-03-15T15:00:00Z,0.0,False,False,20.0,,17.0,,[],2.0,2.0,116116.0,20.0,17.0,17.0,Soton,0.3436274509803922,4.8875,335.9166666666667,0,0.2688125,0.2895061274509804
7538,,,535.0,Bellegarde,3.0,49.0,20.0,24.5,0.030000000000000002,0.025,0.055,0.8425,N,Away,348.0,2444818.0,35.0,False,False,349.0,2025-05-03T14:00:00Z,0.0,False,False,20.0,,13.0,,[],2.0,4.0,116175.0,20.0,13.0,13.0,ManC,0.9839835891611721,1.7379354888,329.0833333333333,0,0.095586451884,0.8290061738682876
7539,,,535.0,Bellegarde,3.0,49.0,20.0,24.5,0.030000000000000002,0.025,0.055,0.8425,N,Away,365.0,2444835.0,37.0,False,False,366.0,2025-05-18T14:00:00Z,0.0,False,False,20.0,,7.0,,[],2.0,3.0,116192.0,20.0,7.0,7.0,CryP,0.4068409019543212,2.2506908045,296.84615384615387,0,0.1237879942475,0.34276345989651563
7540,,,535.0,Bellegarde,3.0,49.0,20.0,24.5,0.030000000000000002,0.025,0.055,0.8425,N,Home,319.0,2444789.0,32.0,False,False,320.0,2025-04-12T14:00:00Z,0.0,False,False,18.0,,20.0,,[],4.0,2.0,116146.0,20.0,18.0,18.0,Spurs,0.4636004708825588,1.84204531824,303.61538461538464,0,0.1013124925032,0.3905833967185558
7541,,,535.0,Bellegarde,3.0,49.0,20.0,24.5,0.030000000000000002,0.025,0.055,0.8425,N,Home,234.0,2444709.0,24.0,False,False,240.0,2025-02-01T17:30:00Z,0.0,False,False,2.0,,20.0,,[],3.0,2.0,116066.0,20.0,2.0,2.0,Villa,0.39326978813186214,2.0429897695999997,299.15384615384613,0,0.11236443732799999,0.33132979650109384
7542,,,535.0,Bellegarde,3.0,49.0,20.0,24.5,0.030000000000000002,0.025,0.055,0.8425,N,Home,262.0,2444736.0,27.0,False,False,267.0,2025-02-25T19:30:00Z,0.0,False,False,9.0,,20.0,,[],3.0,2.0,116093.0,20.0,9.0,9.0,Ful,0.5426444520730922,2.17464959598,303.84615384615387,0,0.11960572777890001,0.4571779508715802
7543,,,535.0,Bellegarde,3.0,49.0,20.0,24.5,0.030000000000000002,0.025,0.055,0.8425,N,Home,279.0,2444749.0,28.0,False,False,280.0,2025-03-08T15:00:00Z,0.0,False,False,8.0,,20.0,,[],2.0,2.0,116106.0,20.0,8.0,8.0,Ev,0.27616075849189936,2.52623203114,303.84615384615387,0,0.1389427617127,0.23266543902942521
7544,,,535.0,Bellegarde,3.0,49.0,20.0,24.5,0.030000000000000002,0.025,0.055,0.8425,N,Away,305.0,2444775.0,31.0,False,False,306.0,2025-04-05T14:00:00Z,0.0,False,False,20.0,,10.0,,[],2.0,2.0,116132.0,20.0,10.0,10.0,Ips,0.22352941176470592,3.0387500000000003,303.6923076923077,0,0.16713125,0.18832352941176475
7545,,,535.0,Bellegarde,3.0,49.0,20.0,24.5,0.030000000000000002,0.025,0.055,0.8425,N,Home,379.0,2444849.0,38.0,False,False,380.0,2025-05-25T15:00:00Z,0.0,False,False,4.0,,20.0,,[],2.0,2.0,116206.0,20.0,4.0,4.0,Bfrd,0.6174436401861707,2.3004186191400002,303.61538461538464,0,0.12652302405270002,0.5201962668568488
7546,,,535.0,Bellegarde,3.0,49.0,20.0,24.5,0.030000000000000002,0.025,0.055,0.8425,N,Away,327.0,2444797.0,33.0,False,False,328.0,2025-04-19T14:00:00Z,0.0,False,False,20.0,,14.0,,[],2.0,3.0,116154.0,20.0,14.0,14.0,ManU,0.5124117662561654,2.5358512149199997,300.0769230769231,0,0.13947181682059998,0.4317069130708193
7547,,,535.0,Bellegarde,3.0,49.0,20.0,24.5,0.030000000000000002,0.025,0.055,0.8425,N,Home,223.0,2444699.0,23.0,False,False,230.0,2025-01-25T15:00:00Z,0.0,False,False,1.0,,20.0,,[],4.0,2.0,116056.0,20.0,1.0,1.0,Ars,0.7449194817770352,0.860621537875,329.1666666666667,0,0.047334184583125,0.6275946633971521
7548,,,535.0,Bellegarde,3.0,49.0,20.0,24.5,0.030000000000000002,0.025,0.055,0.8425,N,Home,339.0,2444809.0,34.0,False,False,340.0,2025-04-26T14:00:00Z,0.0,False,False,11.0,,20.0,,[],2.0,2.0,116166.0,20.0,11.0,11.0,Leic,0.33484162895927605,2.788,303.61538461538464,0,0.15334,0.2821040723981901
7549,,,535.0,Bellegarde,3.0,49.0,20.0,24.5,0.030000000000000002,0.025,0.055,0.8425,N,Home,294.0,2444764.0,30.0,False,False,295.0,2025-04-01T18:45:00Z,0.0,False,False,19.0,,20.0,,[],2.0,2.0,116121.0,20.0,19.0,19.0,WHam,0.35159975650536607,3.11387718928,303.46153846153845,0,0.1712632454104,0.2962227948557709
7550,,,537.0,Chiquinho,3.0,45.0,20.0,0.0,0.0,0.0,0.0,0.0,N,Away,218.0,2444682.0,22.0,False,False,213.0,2025-01-20T20:00:00Z,0.0,False,False,20.0,,6.0,,[],2.0,4.0,116039.0,20.0,6.0,6.0,Chel,0.7379200034481482,1.91828042794,329.0833333333333,0,0.0,0.0
7551,,,537.0,Chiquinho,3.0,45.0,20.0,0.0,0.0,0.0,0.0,0.0,N,Away,253.0,2444720.0,26.0,False,False,253.0,2025-02-22T15:00:00Z,0.0,False,False,20.0,,3.0,,[],2.0,3.0,116079.0,20.0,3.0,3.0,Bour,0.49583501675697245,2.0262410197875003,328.9166666666667,0,0.0,0.0
7552,,,537.0,Chiquinho,3.0,45.0,20.0,0.0,0.0,0.0,0.0,0.0,N,Home,359.0,2444829.0,36.0,False,False,360.0,2025-05-10T14:00:00Z,0.0,False,False,5.0,,20.0,,[],3.0,2.0,116186.0,20.0,5.0,5.0,Bri,0.4954132895917196,1.4015738938,328.8333333333333,0,0.0,0.0
7553,,,537.0,Chiquinho,3.0,45.0,20.0,0.0,0.0,0.0,0.0,0.0,N,Away,248.0,2444715.0,25.0,False,False,246.0,2025-02-16T14:00:00Z,0.0,False,False,20.0,,12.0,,[],2.0,5.0,116072.0,20.0,12.0,12.0,LPool,1.139328097003643,0.663717210745,328.75,0,0.0,0.0
7554,,,537.0,Chiquinho,3.0,45.0,20.0,0.0,0.0,0.0,0.0,0.0,N,Away,289.0,2444759.0,29.0,False,False,290.0,2025-03-15T15:00:00Z,0.0,False,False,20.0,,17.0,,[],2.0,2.0,116116.0,20.0,17.0,17.0,Soton,0.3436274509803922,4.8875,335.9166666666667,0,0.0,0.0
7555,,,537.0,Chiquinho,3.0,45.0,20.0,0.0,0.0,0.0,0.0,0.0,N,Away,348.0,2444818.0,35.0,False,False,349.0,2025-05-03T14:00:00Z,0.0,False,False,20.0,,13.0,,[],2.0,4.0,116175.0,20.0,13.0,13.0,ManC,0.9839835891611721,1.7379354888,329.0833333333333,0,0.0,0.0
7556,,,537.0,Chiquinho,3.0,45.0,20.0,0.0,0.0,0.0,0.0,0.0,N,Away,365.0,2444835.0,37.0,False,False,366.0,2025-05-18T14:00:00Z,0.0,False,False,20.0,,7.0,,[],2.0,3.0,116192.0,20.0,7.0,7.0,CryP,0.4068409019543212,2.2506908045,296.84615384615387,0,0.0,0.0
7557,,,537.0,Chiquinho,3.0,45.0,20.0,0.0,0.0,0.0,0.0,0.0,N,Home,319.0,2444789.0,32.0,False,False,320.0,2025-04-12T14:00:00Z,0.0,False,False,18.0,,20.0,,[],4.0,2.0,116146.0,20.0,18.0,18.0,Spurs,0.4636004708825588,1.84204531824,303.61538461538464,0,0.0,0.0
7558,,,537.0,Chiquinho,3.0,45.0,20.0,0.0,0.0,0.0,0.0,0.0,N,Home,234.0,2444709.0,24.0,False,False,240.0,2025-02-01T17:30:00Z,0.0,False,False,2.0,,20.0,,[],3.0,2.0,116066.0,20.0,2.0,2.0,Villa,0.39326978813186214,2.0429897695999997,299.15384615384613,0,0.0,0.0
7559,,,537.0,Chiquinho,3.0,45.0,20.0,0.0,0.0,0.0,0.0,0.0,N,Home,262.0,2444736.0,27.0,False,False,267.0,2025-02-25T19:30:00Z,0.0,False,False,9.0,,20.0,,[],3.0,2.0,116093.0,20.0,9.0,9.0,Ful,0.5426444520730922,2.17464959598,303.84615384615387,0,0.0,0.0
7560,,,537.0,Chiquinho,3.0,45.0,20.0,0.0,0.0,0.0,0.0,0.0,N,Home,279.0,2444749.0,28.0,False,False,280.0,2025-03-08T15:00:00Z,0.0,False,False,8.0,,20.0,,[],2.0,2.0,116106.0,20.0,8.0,8.0,Ev,0.27616075849189936,2.52623203114,303.84615384615387,0,0.0,0.0
7561,,,537.0,Chiquinho,3.0,45.0,20.0,0.0,0.0,0.0,0.0,0.0,N,Away,305.0,2444775.0,31.0,False,False,306.0,2025-04-05T14:00:00Z,0.0,False,False,20.0,,10.0,,[],2.0,2.0,116132.0,20.0,10.0,10.0,Ips,0.22352941176470592,3.0387500000000003,303.6923076923077,0,0.0,0.0
7562,,,537.0,Chiquinho,3.0,45.0,20.0,0.0,0.0,0.0,0.0,0.0,N,Home,379.0,2444849.0,38.0,False,False,380.0,2025-05-25T15:00:00Z,0.0,False,False,4.0,,20.0,,[],2.0,2.0,116206.0,20.0,4.0,4.0,Bfrd,0.6174436401861707,2.3004186191400002,303.61538461538464,0,0.0,0.0
7563,,,537.0,Chiquinho,3.0,45.0,20.0,0.0,0.0,0.0,0.0,0.0,N,Away,327.0,2444797.0,33.0,False,False,328.0,2025-04-19T14:00:00Z,0.0,False,False,20.0,,14.0,,[],2.0,3.0,116154.0,20.0,14.0,14.0,ManU,0.5124117662561654,2.5358512149199997,300.0769230769231,0,0.0,0.0
7564,,,537.0,Chiquinho,3.0,45.0,20.0,0.0,0.0,0.0,0.0,0.0,N,Home,223.0,2444699.0,23.0,False,False,230.0,2025-01-25T15:00:00Z,0.0,False,False,1.0,,20.0,,[],4.0,2.0,116056.0,20.0,1.0,1.0,Ars,0.7449194817770352,0.860621537875,329.1666666666667,0,0.0,0.0
7565,,,537.0,Chiquinho,3.0,45.0,20.0,0.0,0.0,0.0,0.0,0.0,N,Home,339.0,2444809.0,34.0,False,False,340.0,2025-04-26T14:00:00Z,0.0,False,False,11.0,,20.0,,[],2.0,2.0,116166.0,20.0,11.0,11.0,Leic,0.33484162895927605,2.788,303.61538461538464,0,0.0,0.0
7566,,,537.0,Chiquinho,3.0,45.0,20.0,0.0,0.0,0.0,0.0,0.0,N,Home,294.0,2444764.0,30.0,False,False,295.0,2025-04-01T18:45:00Z,0.0,False,False,19.0,,20.0,,[],2.0,2.0,116121.0,20.0,19.0,19.0,WHam,0.35159975650536607,3.11387718928,303.46153846153845,0,0.0,0.0
7567,,,538.0,Chirewa,3.0,45.0,20.0,0.0,0.0,0.0,0.0,0.0,N,Away,218.0,2444682.0,22.0,False,False,213.0,2025-01-20T20:00:00Z,0.0,False,False,20.0,,6.0,,[],2.0,4.0,116039.0,20.0,6.0,6.0,Chel,0.7379200034481482,1.91828042794,329.0833333333333,0,0.0,0.0
7568,,,538.0,Chirewa,3.0,45.0,20.0,0.0,0.0,0.0,0.0,0.0,N,Away,253.0,2444720.0,26.0,False,False,253.0,2025-02-22T15:00:00Z,0.0,False,False,20.0,,3.0,,[],2.0,3.0,116079.0,20.0,3.0,3.0,Bour,0.49583501675697245,2.0262410197875003,328.9166666666667,0,0.0,0.0
7569,,,538.0,Chirewa,3.0,45.0,20.0,0.0,0.0,0.0,0.0,0.0,N,Home,359.0,2444829.0,36.0,False,False,360.0,2025-05-10T14:00:00Z,0.0,False,False,5.0,,20.0,,[],3.0,2.0,116186.0,20.0,5.0,5.0,Bri,0.4954132895917196,1.4015738938,328.8333333333333,0,0.0,0.0
7570,,,538.0,Chirewa,3.0,45.0,20.0,0.0,0.0,0.0,0.0,0.0,N,Away,248.0,2444715.0,25.0,False,False,246.0,2025-02-16T14:00:00Z,0.0,False,False,20.0,,12.0,,[],2.0,5.0,116072.0,20.0,12.0,12.0,LPool,1.139328097003643,0.663717210745,328.75,0,0.0,0.0
7571,,,538.0,Chirewa,3.0,45.0,20.0,0.0,0.0,0.0,0.0,0.0,N,Away,289.0,2444759.0,29.0,False,False,290.0,2025-03-15T15:00:00Z,0.0,False,False,20.0,,17.0,,[],2.0,2.0,116116.0,20.0,17.0,17.0,Soton,0.3436274509803922,4.8875,335.9166666666667,0,0.0,0.0
7572,,,538.0,Chirewa,3.0,45.0,20.0,0.0,0.0,0.0,0.0,0.0,N,Away,348.0,2444818.0,35.0,False,False,349.0,2025-05-03T14:00:00Z,0.0,False,False,20.0,,13.0,,[],2.0,4.0,116175.0,20.0,13.0,13.0,ManC,0.9839835891611721,1.7379354888,329.0833333333333,0,0.0,0.0
7573,,,538.0,Chirewa,3.0,45.0,20.0,0.0,0.0,0.0,0.0,0.0,N,Away,365.0,2444835.0,37.0,False,False,366.0,2025-05-18T14:00:00Z,0.0,False,False,20.0,,7.0,,[],2.0,3.0,116192.0,20.0,7.0,7.0,CryP,0.4068409019543212,2.2506908045,296.84615384615387,0,0.0,0.0
7574,,,538.0,Chirewa,3.0,45.0,20.0,0.0,0.0,0.0,0.0,0.0,N,Home,319.0,2444789.0,32.0,False,False,320.0,2025-04-12T14:00:00Z,0.0,False,False,18.0,,20.0,,[],4.0,2.0,116146.0,20.0,18.0,18.0,Spurs,0.4636004708825588,1.84204531824,303.61538461538464,0,0.0,0.0
7575,,,538.0,Chirewa,3.0,45.0,20.0,0.0,0.0,0.0,0.0,0.0,N,Home,234.0,2444709.0,24.0,False,False,240.0,2025-02-01T17:30:00Z,0.0,False,False,2.0,,20.0,,[],3.0,2.0,116066.0,20.0,2.0,2.0,Villa,0.39326978813186214,2.0429897695999997,299.15384615384613,0,0.0,0.0
7576,,,538.0,Chirewa,3.0,45.0,20.0,0.0,0.0,0.0,0.0,0.0,N,Home,262.0,2444736.0,27.0,False,False,267.0,2025-02-25T19:30:00Z,0.0,False,False,9.0,,20.0,,[],3.0,2.0,116093.0,20.0,9.0,9.0,Ful,0.5426444520730922,2.17464959598,303.84615384615387,0,0.0,0.0
7577,,,538.0,Chirewa,3.0,45.0,20.0,0.0,0.0,0.0,0.0,0.0,N,Home,279.0,2444749.0,28.0,False,False,280.0,2025-03-08T15:00:00Z,0.0,False,False,8.0,,20.0,,[],2.0,2.0,116106.0,20.0,8.0,8.0,Ev,0.27616075849189936,2.52623203114,303.84615384615387,0,0.0,0.0
7578,,,538.0,Chirewa,3.0,45.0,20.0,0.0,0.0,0.0,0.0,0.0,N,Away,305.0,2444775.0,31.0,False,False,306.0,2025-04-05T14:00:00Z,0.0,False,False,20.0,,10.0,,[],2.0,2.0,116132.0,20.0,10.0,10.0,Ips,0.22352941176470592,3.0387500000000003,303.6923076923077,0,0.0,0.0
7579,,,538.0,Chirewa,3.0,45.0,20.0,0.0,0.0,0.0,0.0,0.0,N,Home,379.0,2444849.0,38.0,False,False,380.0,2025-05-25T15:00:00Z,0.0,False,False,4.0,,20.0,,[],2.0,2.0,116206.0,20.0,4.0,4.0,Bfrd,0.6174436401861707,2.3004186191400002,303.61538461538464,0,0.0,0.0
7580,,,538.0,Chirewa,3.0,45.0,20.0,0.0,0.0,0.0,0.0,0.0,N,Away,327.0,2444797.0,33.0,False,False,328.0,2025-04-19T14:00:00Z,0.0,False,False,20.0,,14.0,,[],2.0,3.0,116154.0,20.0,14.0,14.0,ManU,0.5124117662561654,2.5358512149199997,300.0769230769231,0,0.0,0.0
7581,,,538.0,Chirewa,3.0,45.0,20.0,0.0,0.0,0.0,0.0,0.0,N,Home,223.0,2444699.0,23.0,False,False,230.0,2025-01-25T15:00:00Z,0.0,False,False,1.0,,20.0,,[],4.0,2.0,116056.0,20.0,1.0,1.0,Ars,0.7449194817770352,0.860621537875,329.1666666666667,0,0.0,0.0
7582,,,538.0,Chirewa,3.0,45.0,20.0,0.0,0.0,0.0,0.0,0.0,N,Home,339.0,2444809.0,34.0,False,False,340.0,2025-04-26T14:00:00Z,0.0,False,False,11.0,,20.0,,[],2.0,2.0,116166.0,20.0,11.0,11.0,Leic,0.33484162895927605,2.788,303.61538461538464,0,0.0,0.0
7583,,,538.0,Chirewa,3.0,45.0,20.0,0.0,0.0,0.0,0.0,0.0,N,Home,294.0,2444764.0,30.0,False,False,295.0,2025-04-01T18:45:00Z,0.0,False,False,19.0,,20.0,,[],2.0,2.0,116121.0,20.0,19.0,19.0,WHam,0.35159975650536607,3.11387718928,303.46153846153845,0,0.0,0.0
7584,,,539.0,Chiwome,4.0,45.0,20.0,0.0,0.0,0.0,0.0,0.0,N,Away,218.0,2444682.0,22.0,False,False,213.0,2025-01-20T20:00:00Z,0.0,False,False,20.0,,6.0,,[],2.0,4.0,116039.0,20.0,6.0,6.0,Chel,0.7379200034481482,1.91828042794,329.0833333333333,0,0.0,0.0
7585,,,539.0,Chiwome,4.0,45.0,20.0,0.0,0.0,0.0,0.0,0.0,N,Away,253.0,2444720.0,26.0,False,False,253.0,2025-02-22T15:00:00Z,0.0,False,False,20.0,,3.0,,[],2.0,3.0,116079.0,20.0,3.0,3.0,Bour,0.49583501675697245,2.0262410197875003,328.9166666666667,0,0.0,0.0
7586,,,539.0,Chiwome,4.0,45.0,20.0,0.0,0.0,0.0,0.0,0.0,N,Home,359.0,2444829.0,36.0,False,False,360.0,2025-05-10T14:00:00Z,0.0,False,False,5.0,,20.0,,[],3.0,2.0,116186.0,20.0,5.0,5.0,Bri,0.4954132895917196,1.4015738938,328.8333333333333,0,0.0,0.0
7587,,,539.0,Chiwome,4.0,45.0,20.0,0.0,0.0,0.0,0.0,0.0,N,Away,248.0,2444715.0,25.0,False,False,246.0,2025-02-16T14:00:00Z,0.0,False,False,20.0,,12.0,,[],2.0,5.0,116072.0,20.0,12.0,12.0,LPool,1.139328097003643,0.663717210745,328.75,0,0.0,0.0
7588,,,539.0,Chiwome,4.0,45.0,20.0,0.0,0.0,0.0,0.0,0.0,N,Away,289.0,2444759.0,29.0,False,False,290.0,2025-03-15T15:00:00Z,0.0,False,False,20.0,,17.0,,[],2.0,2.0,116116.0,20.0,17.0,17.0,Soton,0.3436274509803922,4.8875,335.9166666666667,0,0.0,0.0
7589,,,539.0,Chiwome,4.0,45.0,20.0,0.0,0.0,0.0,0.0,0.0,N,Away,348.0,2444818.0,35.0,False,False,349.0,2025-05-03T14:00:00Z,0.0,False,False,20.0,,13.0,,[],2.0,4.0,116175.0,20.0,13.0,13.0,ManC,0.9839835891611721,1.7379354888,329.0833333333333,0,0.0,0.0
7590,,,539.0,Chiwome,4.0,45.0,20.0,0.0,0.0,0.0,0.0,0.0,N,Away,365.0,2444835.0,37.0,False,False,366.0,2025-05-18T14:00:00Z,0.0,False,False,20.0,,7.0,,[],2.0,3.0,116192.0,20.0,7.0,7.0,CryP,0.4068409019543212,2.2506908045,296.84615384615387,0,0.0,0.0
7591,,,539.0,Chiwome,4.0,45.0,20.0,0.0,0.0,0.0,0.0,0.0,N,Home,319.0,2444789.0,32.0,False,False,320.0,2025-04-12T14:00:00Z,0.0,False,False,18.0,,20.0,,[],4.0,2.0,116146.0,20.0,18.0,18.0,Spurs,0.4636004708825588,1.84204531824,303.61538461538464,0,0.0,0.0
7592,,,539.0,Chiwome,4.0,45.0,20.0,0.0,0.0,0.0,0.0,0.0,N,Home,234.0,2444709.0,24.0,False,False,240.0,2025-02-01T17:30:00Z,0.0,False,False,2.0,,20.0,,[],3.0,2.0,116066.0,20.0,2.0,2.0,Villa,0.39326978813186214,2.0429897695999997,299.15384615384613,0,0.0,0.0
7593,,,539.0,Chiwome,4.0,45.0,20.0,0.0,0.0,0.0,0.0,0.0,N,Home,262.0,2444736.0,27.0,False,False,267.0,2025-02-25T19:30:00Z,0.0,False,False,9.0,,20.0,,[],3.0,2.0,116093.0,20.0,9.0,9.0,Ful,0.5426444520730922,2.17464959598,303.84615384615387,0,0.0,0.0
7594,,,539.0,Chiwome,4.0,45.0,20.0,0.0,0.0,0.0,0.0,0.0,N,Home,279.0,2444749.0,28.0,False,False,280.0,2025-03-08T15:00:00Z,0.0,False,False,8.0,,20.0,,[],2.0,2.0,116106.0,20.0,8.0,8.0,Ev,0.27616075849189936,2.52623203114,303.84615384615387,0,0.0,0.0
7595,,,539.0,Chiwome,4.0,45.0,20.0,0.0,0.0,0.0,0.0,0.0,N,Away,305.0,2444775.0,31.0,False,False,306.0,2025-04-05T14:00:00Z,0.0,False,False,20.0,,10.0,,[],2.0,2.0,116132.0,20.0,10.0,10.0,Ips,0.22352941176470592,3.0387500000000003,303.6923076923077,0,0.0,0.0
7596,,,539.0,Chiwome,4.0,45.0,20.0,0.0,0.0,0.0,0.0,0.0,N,Home,379.0,2444849.0,38.0,False,False,380.0,2025-05-25T15:00:00Z,0.0,False,False,4.0,,20.0,,[],2.0,2.0,116206.0,20.0,4.0,4.0,Bfrd,0.6174436401861707,2.3004186191400002,303.61538461538464,0,0.0,0.0
7597,,,539.0,Chiwome,4.0,45.0,20.0,0.0,0.0,0.0,0.0,0.0,N,Away,327.0,2444797.0,33.0,False,False,328.0,2025-04-19T14:00:00Z,0.0,False,False,20.0,,14.0,,[],2.0,3.0,116154.0,20.0,14.0,14.0,ManU,0.5124117662561654,2.5358512149199997,300.0769230769231,0,0.0,0.0
7598,,,539.0,Chiwome,4.0,45.0,20.0,0.0,0.0,0.0,0.0,0.0,N,Home,223.0,2444699.0,23.0,False,False,230.0,2025-01-25T15:00:00Z,0.0,False,False,1.0,,20.0,,[],4.0,2.0,116056.0,20.0,1.0,1.0,Ars,0.7449194817770352,0.860621537875,329.1666666666667,0,0.0,0.0
7599,,,539.0,Chiwome,4.0,45.0,20.0,0.0,0.0,0.0,0.0,0.0,N,Home,339.0,2444809.0,34.0,False,False,340.0,2025-04-26T14:00:00Z,0.0,False,False,11.0,,20.0,,[],2.0,2.0,116166.0,20.0,11.0,11.0,Leic,0.33484162895927605,2.788,303.61538461538464,0,0.0,0.0
7600,,,539.0,Chiwome,4.0,45.0,20.0,0.0,0.0,0.0,0.0,0.0,N,Home,294.0,2444764.0,30.0,False,False,295.0,2025-04-01T18:45:00Z,0.0,False,False,19.0,,20.0,,[],2.0,2.0,116121.0,20.0,19.0,19.0,WHam,0.35159975650536607,3.11387718928,303.46153846153845,0,0.0,0.0
7601,,,540.0,Cundle,3.0,45.0,20.0,0.0,0.0,0.0,0.0,0.0,N,Away,218.0,2444682.0,22.0,False,False,213.0,2025-01-20T20:00:00Z,0.0,False,False,20.0,,6.0,,[],2.0,4.0,116039.0,20.0,6.0,6.0,Chel,0.7379200034481482,1.91828042794,329.0833333333333,0,0.0,0.0
7602,,,540.0,Cundle,3.0,45.0,20.0,0.0,0.0,0.0,0.0,0.0,N,Away,253.0,2444720.0,26.0,False,False,253.0,2025-02-22T15:00:00Z,0.0,False,False,20.0,,3.0,,[],2.0,3.0,116079.0,20.0,3.0,3.0,Bour,0.49583501675697245,2.0262410197875003,328.9166666666667,0,0.0,0.0
7603,,,540.0,Cundle,3.0,45.0,20.0,0.0,0.0,0.0,0.0,0.0,N,Home,359.0,2444829.0,36.0,False,False,360.0,2025-05-10T14:00:00Z,0.0,False,False,5.0,,20.0,,[],3.0,2.0,116186.0,20.0,5.0,5.0,Bri,0.4954132895917196,1.4015738938,328.8333333333333,0,0.0,0.0
7604,,,540.0,Cundle,3.0,45.0,20.0,0.0,0.0,0.0,0.0,0.0,N,Away,248.0,2444715.0,25.0,False,False,246.0,2025-02-16T14:00:00Z,0.0,False,False,20.0,,12.0,,[],2.0,5.0,116072.0,20.0,12.0,12.0,LPool,1.139328097003643,0.663717210745,328.75,0,0.0,0.0
7605,,,540.0,Cundle,3.0,45.0,20.0,0.0,0.0,0.0,0.0,0.0,N,Away,289.0,2444759.0,29.0,False,False,290.0,2025-03-15T15:00:00Z,0.0,False,False,20.0,,17.0,,[],2.0,2.0,116116.0,20.0,17.0,17.0,Soton,0.3436274509803922,4.8875,335.9166666666667,0,0.0,0.0
7606,,,540.0,Cundle,3.0,45.0,20.0,0.0,0.0,0.0,0.0,0.0,N,Away,348.0,2444818.0,35.0,False,False,349.0,2025-05-03T14:00:00Z,0.0,False,False,20.0,,13.0,,[],2.0,4.0,116175.0,20.0,13.0,13.0,ManC,0.9839835891611721,1.7379354888,329.0833333333333,0,0.0,0.0
7607,,,540.0,Cundle,3.0,45.0,20.0,0.0,0.0,0.0,0.0,0.0,N,Away,365.0,2444835.0,37.0,False,False,366.0,2025-05-18T14:00:00Z,0.0,False,False,20.0,,7.0,,[],2.0,3.0,116192.0,20.0,7.0,7.0,CryP,0.4068409019543212,2.2506908045,296.84615384615387,0,0.0,0.0
7608,,,540.0,Cundle,3.0,45.0,20.0,0.0,0.0,0.0,0.0,0.0,N,Home,319.0,2444789.0,32.0,False,False,320.0,2025-04-12T14:00:00Z,0.0,False,False,18.0,,20.0,,[],4.0,2.0,116146.0,20.0,18.0,18.0,Spurs,0.4636004708825588,1.84204531824,303.61538461538464,0,0.0,0.0
7609,,,540.0,Cundle,3.0,45.0,20.0,0.0,0.0,0.0,0.0,0.0,N,Home,234.0,2444709.0,24.0,False,False,240.0,2025-02-01T17:30:00Z,0.0,False,False,2.0,,20.0,,[],3.0,2.0,116066.0,20.0,2.0,2.0,Villa,0.39326978813186214,2.0429897695999997,299.15384615384613,0,0.0,0.0
7610,,,540.0,Cundle,3.0,45.0,20.0,0.0,0.0,0.0,0.0,0.0,N,Home,262.0,2444736.0,27.0,False,False,267.0,2025-02-25T19:30:00Z,0.0,False,False,9.0,,20.0,,[],3.0,2.0,116093.0,20.0,9.0,9.0,Ful,0.5426444520730922,2.17464959598,303.84615384615387,0,0.0,0.0
7611,,,540.0,Cundle,3.0,45.0,20.0,0.0,0.0,0.0,0.0,0.0,N,Home,279.0,2444749.0,28.0,False,False,280.0,2025-03-08T15:00:00Z,0.0,False,False,8.0,,20.0,,[],2.0,2.0,116106.0,20.0,8.0,8.0,Ev,0.27616075849189936,2.52623203114,303.84615384615387,0,0.0,0.0
7612,,,540.0,Cundle,3.0,45.0,20.0,0.0,0.0,0.0,0.0,0.0,N,Away,305.0,2444775.0,31.0,False,False,306.0,2025-04-05T14:00:00Z,0.0,False,False,20.0,,10.0,,[],2.0,2.0,116132.0,20.0,10.0,10.0,Ips,0.22352941176470592,3.0387500000000003,303.6923076923077,0,0.0,0.0
7613,,,540.0,Cundle,3.0,45.0,20.0,0.0,0.0,0.0,0.0,0.0,N,Home,379.0,2444849.0,38.0,False,False,380.0,2025-05-25T15:00:00Z,0.0,False,False,4.0,,20.0,,[],2.0,2.0,116206.0,20.0,4.0,4.0,Bfrd,0.6174436401861707,2.3004186191400002,303.61538461538464,0,0.0,0.0
